* Barcode = SLB93
* Block Type = OpenArray Block
* Chemistry = TAQMAN
* Comment = NA
* Date Created = 05-19-2015 15:21:07 CEST
* Experiment File Name = My Genes
* Experiment Name = SLB93
* Experiment Run End Time = 05-18-2015 17:56:18 CEST
* Experiment Type = Gene Expression
* Instrument Name = 285880792
* Instrument Serial Number = 285880792
* Instrument Type = QuantStudio 12K Flex
* Passive Reference = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage/ Cycle where Analysis is performed = Stage 2, Step 3
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	Ct	Ct Mean	Ct SD	Amp Score	Cq Conf	CRTAMPLITUDE	HIGHSD	CRTNOISE	ROX Signal
1382	B10e6	false	Sample4	Hs00367082_g1	UNKNOWN	FAM	NFQ-MGB	25.923	26.014	0.128	1.450	0.961	N	N	N	5,229.676
1383	B10e7	false	Sample4	Hs00242302_m1	UNKNOWN	FAM	NFQ-MGB	23.528	23.439	0.126	1.404	0.927	N	N	N	5,412.618
1384	B10e8	false	Sample4	Hs00169255_m1	UNKNOWN	FAM	NFQ-MGB	22.763	22.782	0.026	1.595	0.980	N	N	N	5,550.265
1385	B10f1	false	Sample4	Hs01054797_g1	UNKNOWN	FAM	NFQ-MGB	24.767	24.872	0.149	1.496	0.971	N	N	N	5,336.765
1386	B10f2	false	Sample4	Hs00222966_m1	UNKNOWN	FAM	NFQ-MGB	26.004	25.878	0.179	1.641	0.978	N	N	N	5,419.235
1387	B10f3	false	Sample4	Hs00355671_g1	UNKNOWN	FAM	NFQ-MGB	22.206	22.242	0.051	1.545	0.967	N	N	N	5,627.235
1388	B10f4	false	Sample4	Hs01113624_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,370.029
1389	B10f5	false	Sample4	Hs00417120_m1	UNKNOWN	FAM	NFQ-MGB	26.752	27.327	0.813	1.616	0.964	N	Y	N	5,441.647
1390	B10f6	false	Sample4	Hs00271599_m1	UNKNOWN	FAM	NFQ-MGB	22.617	22.606	0.016	1.565	0.958	N	N	N	5,582.382
1391	B10f7	false	Sample4	Hs00171147_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,426.353
1392	B10f8	false	Sample4	Hs04194512_g1	UNKNOWN	FAM	NFQ-MGB	24.801	24.733	0.097	1.593	0.942	N	N	N	5,448.265
1393	B10g1	false	Sample4					Undetermined					N	N	N	
1394	B10g2	false	Sample4					Undetermined					N	N	N	
1395	B10g3	false	Sample4	Hs01066930_m1	UNKNOWN	FAM	NFQ-MGB	24.059	24.241	0.257	1.599	0.965	N	N	N	5,395.235
1396	B10g4	false	Sample4	Hs00153294_m1	UNKNOWN	FAM	NFQ-MGB	23.820	23.959	0.197	1.423	0.918	N	N	N	5,716.500
1397	B10g5	false	Sample4	Hs00155026_m1	UNKNOWN	FAM	NFQ-MGB	17.831	17.808	0.033	1.514	0.952	N	N	N	5,458.529
1398	B10g6	false	Sample4	Hs01026927_g1	UNKNOWN	FAM	NFQ-MGB	28.116	29.184	1.510	1.566	0.956	N	Y	N	5,365.118
1399	B10g7	false	Sample4					Undetermined					N	N	N	
1400	B10g8	false	Sample4					Undetermined					N	N	N	
1401	B10h1	false	Sample4					Undetermined					N	N	N	
1402	B10h2	false	Sample4					Undetermined					N	N	N	
1403	B10h3	false	Sample4	Hs00171432_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	31.529		0.294	0.000	Y	N	Y	5,627.853
1404	B10h4	false	Sample4	Hs00361432_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,429.882
1405	B10h5	false	Sample4	Hs00201853_m1	UNKNOWN	FAM	NFQ-MGB	28.046	27.323	1.022	1.621	0.969	N	Y	N	5,513.882
1406	B10h6	false	Sample4	Hs00169366_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,791.706
1407	B10h7	false	Sample4					Undetermined					N	N	N	
1408	B10h8	false	Sample4					Undetermined					N	N	N	
1409	B11a1	false	Sample4	Hs02383872_s1	UNKNOWN	FAM	NFQ-MGB	25.344	26.963	2.289	1.509	0.964	N	Y	N	5,192.265
1410	B11a2	false	Sample4	Hs00426275_m1	UNKNOWN	FAM	NFQ-MGB	27.421	27.180	0.341	1.429	0.963	N	N	N	4,884.706
1411	B11a3	false	Sample4	Hs04187470_m1	UNKNOWN	FAM	NFQ-MGB	26.886	26.958	0.103	1.513	0.976	N	N	N	5,155.765
1412	B11a4	false	Sample4	Hs01013996_m1	UNKNOWN	FAM	NFQ-MGB	21.725	21.719	0.008	1.526	0.980	N	N	N	4,843.059
1413	B11a5	false	Sample4	Hs00426608_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	29.766		0.000	0.000	Y	N	Y	5,341.294
1414	B11a6	false	Sample4	Hs01551887_m1	UNKNOWN	FAM	NFQ-MGB	23.965	24.237	0.384	1.470	0.970	N	N	N	4,899.235
1415	B11a7	false	Sample4	Hs00230385_m1	UNKNOWN	FAM	NFQ-MGB	23.642	23.685	0.062	1.421	0.972	N	N	N	5,029.206
1416	B11a8	false	Sample4	Hs00230189_m1	UNKNOWN	FAM	NFQ-MGB	27.421	28.045	0.882	1.479	0.978	N	Y	N	5,089.059
1417	B11b1	false	Sample4	Hs00380895_m1	UNKNOWN	FAM	NFQ-MGB	23.733	23.667	0.092	1.547	0.981	N	N	N	5,414.529
1418	B11b2	false	Sample4	Hs01114267_m1	UNKNOWN	FAM	NFQ-MGB	27.410	27.608	0.280	1.525	0.980	N	N	N	5,255.353
1419	B11b3	false	Sample4	Hs00157347_m1	UNKNOWN	FAM	NFQ-MGB	25.147	25.100	0.066	1.547	0.963	N	N	N	5,352.735
1420	B11b4	false	Sample4	Hs01586213_m1	UNKNOWN	FAM	NFQ-MGB	16.265	16.220	0.063	1.607	0.972	N	N	N	4,997.676
1421	B11b5	false	Sample4	Hs00241027_m1	UNKNOWN	FAM	NFQ-MGB	15.528	15.514	0.021	1.578	0.969	N	N	N	5,303.941
1422	B11b6	false	Sample4	Hs01100039_m1	UNKNOWN	FAM	NFQ-MGB	26.534	26.464	0.099	1.474	0.970	N	N	N	5,203.765
1423	B11b7	false	Sample4	Hs00930058_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.650	0.000	Y	N	Y	5,037.529
1424	B11b8	false	Sample4	Hs00978358_g1	UNKNOWN	FAM	NFQ-MGB	21.868	22.346	0.675	1.427	0.967	N	Y	N	4,793.794
1425	B11c1	false	Sample4	Hs02569702_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.819	0.000	Y	N	Y	5,562.765
1426	B11c2	false	Sample4	Hs01119078_mH	UNKNOWN	FAM	NFQ-MGB	30.407	30.407		1.558	0.968	N	N	N	5,014.324
1427	B11c3	false	Sample4	Hs00604506_m1	UNKNOWN	FAM	NFQ-MGB	23.929	23.999	0.099	1.512	0.975	N	N	N	5,315.912
1428	B11c4	false	Sample4	Hs00161204_m1	UNKNOWN	FAM	NFQ-MGB	25.445	25.549	0.147	1.513	0.972	N	N	N	4,934.559
1429	B11c5	false	Sample4	Hs00166821_m1	UNKNOWN	FAM	NFQ-MGB	23.155	23.373	0.309	1.383	0.851	N	N	N	5,641.618
1430	B11c6	false	Sample4	Hs04195026_sH	UNKNOWN	FAM	NFQ-MGB	22.018	22.026	0.012	1.497	0.967	N	N	N	5,078.676
1431	B11c7	false	Sample4	Hs00426361_m1	UNKNOWN	FAM	NFQ-MGB	18.753	18.758	0.008	1.477	0.966	N	N	N	5,314.824
1432	B11c8	false	Sample4	Hs00426380_m1	UNKNOWN	FAM	NFQ-MGB	28.584	28.259	0.460	1.568	0.966	N	N	N	5,195.853
1433	B11d1	false	Sample4	Hs04183452_g1	UNKNOWN	FAM	NFQ-MGB	24.182	23.953	0.323	1.514	0.976	N	N	N	5,513.941
1434	B11d2	false	Sample4	Hs00157048_m1	UNKNOWN	FAM	NFQ-MGB	23.407	23.429	0.032	1.447	0.970	N	N	N	4,829.500
1435	B11d3	false	Sample4	Hs00747232_mH	UNKNOWN	FAM	NFQ-MGB	20.898	20.837	0.086	1.581	0.979	N	N	N	5,177.971
1436	B11d4	false	Sample4	Hs02560787_s1	UNKNOWN	FAM	NFQ-MGB	24.768	25.159	0.553	1.429	0.966	N	Y	N	4,902.765
1437	B11d5	false	Sample4	Hs00195591_m1	UNKNOWN	FAM	NFQ-MGB	29.904	29.406	0.705	1.435	0.974	N	Y	N	5,516.941
1438	B11d6	false	Sample4	Hs00950344_m1	UNKNOWN	FAM	NFQ-MGB	26.372	26.653	0.398	1.589	0.980	N	N	N	5,190.706
1439	B11d7	false	Sample4	Hs00609799_m1	UNKNOWN	FAM	NFQ-MGB	25.352	25.207	0.205	1.607	0.977	N	N	N	5,474.441
1440	B11d8	false	Sample4	Hs01026189_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined	30.666		0.000	0.000	Y	N	Y	4,911.412
1441	B11e1	false	Sample4	Hs04188837_g1	UNKNOWN	FAM	NFQ-MGB	23.333	23.316	0.024	1.544	0.968	N	N	N	5,686.235
1442	B11e2	false	Sample4	Hs00248075_m1	UNKNOWN	FAM	NFQ-MGB	25.814	26.237	0.598	1.534	0.974	N	Y	N	5,067.676
1443	B11e3	false	Sample4	Hs00358796_g1	UNKNOWN	FAM	NFQ-MGB	23.182	23.306	0.175	1.455	0.935	N	N	N	5,357.794
1444	B11e4	false	Sample4	Hs00173927_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,041.529
1445	B11e5	false	Sample4	Hs00171132_m1	UNKNOWN	FAM	NFQ-MGB	19.670	19.637	0.047	1.529	0.970	N	N	N	5,700.941
1446	B11e6	false	Sample4	Hs00231069_m1	UNKNOWN	FAM	NFQ-MGB	24.737	24.722	0.022	1.597	0.983	N	N	N	5,001.853
1447	B11e7	false	Sample4	Hs00232783_m1	UNKNOWN	FAM	NFQ-MGB	28.419	28.026	0.555	1.522	0.968	N	Y	N	5,241.382
1448	B11e8	false	Sample4	Hs00207691_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.709	0.000	Y	N	Y	5,379.353
1449	B11f1	false	Sample4	Hs00985639_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,226.971
1450	B11f2	false	Sample4	Hs00174092_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,786.235
1451	B11f3	false	Sample4	Hs00895608_m1	UNKNOWN	FAM	NFQ-MGB	24.621	24.597	0.034	1.515	0.953	N	N	N	5,365.529
1452	B11f4	false	Sample4	Hs01911452_s1	UNKNOWN	FAM	NFQ-MGB	28.921	28.307	0.869	1.543	0.907	N	Y	N	5,390.294
1453	B11f5	false	Sample4	Hs01921425_s1	UNKNOWN	FAM	NFQ-MGB	23.477	23.494	0.025	1.554	0.950	N	N	N	5,695.529
1454	B11f6	false	Sample4	Hs00942643_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,232.029
1455	B11f7	false	Sample4	Hs04194779_g1	UNKNOWN	FAM	NFQ-MGB	30.949	29.890	1.497	1.526	0.959	N	Y	N	5,556.529
1456	B11f8	false	Sample4	Hs00952741_m1	UNKNOWN	FAM	NFQ-MGB	24.799	24.923	0.175	1.435	0.967	N	N	N	5,152.529
1457	B11g1	false	Sample4					Undetermined					N	N	N	
1458	B11g2	false	Sample4					Undetermined					N	N	N	
1459	B11g3	false	Sample4	Hs00932747_m1	UNKNOWN	FAM	NFQ-MGB	21.906	21.886	0.029	1.599	0.914	N	N	N	5,428.412
1460	B11g4	false	Sample4	Hs01551078_m1	UNKNOWN	FAM	NFQ-MGB	29.068	28.369	0.988	1.638	0.933	N	Y	N	4,841.088
1461	B11g5	false	Sample4	Hs00152939_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	30.588		0.000	0.000	Y	N	Y	5,522.382
1462	B11g6	false	Sample4	Hs00152972_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.664	0.000	Y	N	Y	5,167.941
1463	B11g7	false	Sample4					Undetermined					N	N	N	
1464	B11g8	false	Sample4					Undetermined					N	N	N	
1465	B11h1	false	Sample4					Undetermined					N	N	N	
1466	B11h2	false	Sample4					Undetermined					N	N	N	
1467	B11h3	false	Sample4	Hs00355049_m1	UNKNOWN	FAM	NFQ-MGB	21.667	21.644	0.032	1.542	0.945	N	N	N	5,759.382
1468	B11h4	false	Sample4	Hs00182031_m1	UNKNOWN	FAM	NFQ-MGB	23.813	23.746	0.095	1.563	0.967	N	N	N	4,984.618
1469	B11h5	false	Sample4	Hs01547250_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	29.552		0.000	0.000	Y	N	Y	5,433.912
1470	B11h6	false	Sample4	Hs00609296_g1	UNKNOWN	FAM	NFQ-MGB	24.754	24.622	0.188	1.525	0.963	N	N	N	4,782.912
1471	B11h7	false	Sample4					Undetermined					N	N	N	
1472	B11h8	false	Sample4					Undetermined					N	N	N	
1473	B12a1	false	Sample4	Hs00608480_m1	UNKNOWN	FAM	NFQ-MGB	25.763	25.291	0.667	1.426	0.980	N	Y	N	5,225.353
1474	B12a2	false	Sample4	Hs00973654_m1	UNKNOWN	FAM	NFQ-MGB	31.014	30.077	1.326	1.546	0.966	N	Y	N	5,237.294
1475	B12a3	false	Sample4	Hs00427552_m1	UNKNOWN	FAM	NFQ-MGB	23.958	24.122	0.232	1.389	0.964	N	N	N	5,175.176
1476	B12a4	false	Sample4	Hs00198409_m1	UNKNOWN	FAM	NFQ-MGB	22.807	22.556	0.354	1.397	0.969	N	N	N	5,019.794
1477	B12a5	false	Sample4	Hs00202073_m1	UNKNOWN	FAM	NFQ-MGB	26.619	26.461	0.223	1.529	0.962	N	N	N	5,260.176
1478	B12a6	false	Sample4	Hs00157976_m1	UNKNOWN	FAM	NFQ-MGB	23.709	23.581	0.181	1.458	0.965	N	N	N	4,789.794
1479	B12a7	false	Sample4	Hs00154808_m1	UNKNOWN	FAM	NFQ-MGB	26.844	27.385	0.764	1.464	0.965	N	Y	N	5,110.853
1480	B12a8	false	Sample4	Hs00378551_m1	UNKNOWN	FAM	NFQ-MGB	29.475	29.475		1.283	0.936	N	N	N	5,169.059
1481	B12b1	false	Sample4	Hs00985427_m1	UNKNOWN	FAM	NFQ-MGB	21.466	21.715	0.352	1.456	0.956	N	N	N	5,425.882
1482	B12b2	false	Sample4	Hs00173490_m1	UNKNOWN	FAM	NFQ-MGB	16.651	16.645	0.008	1.544	0.921	N	N	N	4,812.500
1483	B12b3	false	Sample4	Hs00198527_m1	UNKNOWN	FAM	NFQ-MGB	23.823	24.118	0.417	1.476	0.975	N	N	N	5,099.824
1484	B12b4	false	Sample4	Hs00542792_m1	UNKNOWN	FAM	NFQ-MGB	27.518	27.205	0.443	1.476	0.969	N	N	N	5,130.971
1485	B12b5	false	Sample4	Hs01566156_m1	UNKNOWN	FAM	NFQ-MGB	24.008	23.995	0.018	1.560	0.973	N	N	N	5,324.618
1486	B12b6	false	Sample4	Hs00173526_m1	UNKNOWN	FAM	NFQ-MGB	27.647	27.392	0.361	1.524	0.972	N	N	N	5,369.824
1487	B12b7	false	Sample4	Hs02621496_s1	UNKNOWN	FAM	NFQ-MGB	30.693	30.693		1.529	0.964	N	N	N	5,298.794
1488	B12b8	false	Sample4	Hs00416923_m1	UNKNOWN	FAM	NFQ-MGB	32.186	32.186		1.474	0.969	N	N	N	4,900.853
1489	B12c1	false	Sample4	Hs00992319_m1	UNKNOWN	FAM	NFQ-MGB	25.929	26.838	1.286	1.387	0.949	N	Y	N	5,468.176
1490	B12c2	false	Sample4	Hs02383413_s1	UNKNOWN	FAM	NFQ-MGB	25.418	25.520	0.145	1.550	0.974	N	N	N	5,346.588
1491	B12c3	false	Sample4	Hs00212963_m1	UNKNOWN	FAM	NFQ-MGB	23.379	23.182	0.277	1.493	0.978	N	N	N	5,262.412
1492	B12c4	false	Sample4	Hs00275607_m1	UNKNOWN	FAM	NFQ-MGB	22.659	22.510	0.211	1.540	0.982	N	N	N	5,050.294
1493	B12c5	false	Sample4	Hs00156197_m1	UNKNOWN	FAM	NFQ-MGB	20.487	20.848	0.511	1.534	0.967	N	Y	N	5,566.441
1494	B12c6	false	Sample4	Hs00219089_m1	UNKNOWN	FAM	NFQ-MGB	24.139	24.220	0.114	1.502	0.978	N	N	N	5,079.824
1495	B12c7	false	Sample4	Hs00426592_m1	UNKNOWN	FAM	NFQ-MGB	24.995	24.995		1.444	0.972	N	N	N	5,372.618
1496	B12c8	false	Sample4	Hs00608677_m1	UNKNOWN	FAM	NFQ-MGB	28.719	30.402	2.380	1.558	0.981	N	Y	N	5,088.912
1497	B12d1	false	Sample4	Hs01573837_g1	UNKNOWN	FAM	NFQ-MGB	23.875	23.817	0.082	1.507	0.971	N	N	N	5,202.029
1498	B12d2	false	Sample4	Hs00152928_m1	UNKNOWN	FAM	NFQ-MGB	26.476	26.546	0.099	1.486	0.976	N	N	N	4,982.941
1499	B12d3	false	Sample4	Hs00914120_m1	UNKNOWN	FAM	NFQ-MGB	24.195	24.239	0.061	1.554	0.969	N	N	N	5,658.706
1500	B12d4	false	Sample4	Hs00171584_m1	UNKNOWN	FAM	NFQ-MGB	22.363	21.791	0.808	1.420	0.974	N	Y	N	5,269.294
1501	B12d5	false	Sample4	Hs00946916_m1	UNKNOWN	FAM	NFQ-MGB	19.797	19.788	0.013	1.597	0.972	N	N	N	5,507.382
1502	B12d6	false	Sample4	Hs01067777_m1	UNKNOWN	FAM	NFQ-MGB	15.738	15.784	0.065	1.508	0.947	N	N	N	4,640.029
1503	B12d7	false	Sample4	Hs00983323_m1	UNKNOWN	FAM	NFQ-MGB	25.290	25.230	0.085	1.587	0.981	N	N	N	5,522.794
1504	B12d8	false	Sample4	Hs00185873_m1	UNKNOWN	FAM	NFQ-MGB	23.296	23.269	0.039	1.528	0.983	N	N	N	5,023.706
1505	B12e1	false	Sample4	Hs00909569_g1	UNKNOWN	FAM	NFQ-MGB	21.784	21.750	0.049	1.476	0.975	N	N	N	4,943.912
1506	B12e2	false	Sample4	Hs00606086_m1	UNKNOWN	FAM	NFQ-MGB	25.139	25.438	0.423	1.484	0.978	N	N	N	5,242.706
1507	B12e3	false	Sample4	Hs00179843_m1	UNKNOWN	FAM	NFQ-MGB	29.980	29.654	0.461	1.438	0.956	N	N	N	5,439.647
1508	B12e4	false	Sample4	Hs01110766_m1	UNKNOWN	FAM	NFQ-MGB	30.435	30.435		1.467	0.965	N	N	N	4,924.088
1509	B12e5	false	Sample4	Hs01119974_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,051.971
1510	B12e6	false	Sample4	Hs01090242_m1	UNKNOWN	FAM	NFQ-MGB	24.059	24.028	0.043	1.480	0.963	N	N	N	5,133.176
1511	B12e7	false	Sample4	Hs00174717_m1	UNKNOWN	FAM	NFQ-MGB	22.492	21.863	0.890	1.554	0.973	N	Y	N	5,286.118
1512	B12e8	false	Sample4	Hs00272345_m1	UNKNOWN	FAM	NFQ-MGB	27.520	27.520		1.384	0.893	N	N	N	4,978.529
1513	B12f1	false	Sample4	Hs00902543_g1	UNKNOWN	FAM	NFQ-MGB	23.142	23.108	0.048	1.575	0.971	N	N	N	5,477.735
1514	B12f2	false	Sample4	Hs01035168_m1	UNKNOWN	FAM	NFQ-MGB	22.521	22.453	0.096	1.533	0.957	N	N	N	4,972.882
1515	B12f3	false	Sample4	Hs00175407_m1	UNKNOWN	FAM	NFQ-MGB	25.757	25.636	0.170	1.651	0.977	N	N	N	5,451.824
1516	B12f4	false	Sample4	Hs04187831_g1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.748	0.000	Y	N	Y	4,635.853
1517	B12f5	false	Sample4	Hs00354985_m1	UNKNOWN	FAM	NFQ-MGB	24.253	24.071	0.257	1.591	0.985	N	N	N	5,170.265
1518	B12f6	false	Sample4	Hs01062014_m1	UNKNOWN	FAM	NFQ-MGB	26.116	25.979	0.195	1.449	0.964	N	N	N	4,816.588
1519	B12f7	false	Sample4	Hs01050702_m1	UNKNOWN	FAM	NFQ-MGB	25.831	26.002	0.241	1.643	0.987	N	N	N	5,109.441
1520	B12f8	false	Sample4	Hs01063858_m1	UNKNOWN	FAM	NFQ-MGB	26.412	27.967	2.199	1.524	0.970	N	Y	N	4,513.471
1521	B12g1	false	Sample4					Undetermined					N	N	N	
1522	B12g2	false	Sample4					Undetermined					N	N	N	
1523	B12g3	false	Sample4	Hs01086177_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.757	0.000	Y	N	Y	5,293.000
1524	B12g4	false	Sample4	Hs04234730_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,734.059
1525	B12g5	false	Sample4	Hs00183740_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.820	0.000	Y	N	Y	5,004.176
1526	B12g6	false	Sample4	Hs01070032_m1	UNKNOWN	FAM	NFQ-MGB	28.390	27.976	0.585	1.458	0.962	N	Y	N	4,966.382
1527	B12g7	false	Sample4					Undetermined					N	N	N	
1528	B12g8	false	Sample4					Undetermined					N	N	N	
1529	B12h1	false	Sample4					Undetermined					N	N	N	
1530	B12h2	false	Sample4					Undetermined					N	N	N	
1531	B12h3	false	Sample4	Hs02800695_m1	UNKNOWN	FAM	NFQ-MGB	25.987	25.783	0.288	1.591	0.972	N	N	N	5,344.029
1532	B12h4	false	Sample4	Hs00426889_m1	UNKNOWN	FAM	NFQ-MGB	21.216	21.155	0.085	1.535	0.962	N	N	N	4,788.059
1533	B12h5	false	Sample4	Hs02758991_g1	UNKNOWN	FAM	NFQ-MGB	17.532	17.558	0.036	1.515	0.945	N	N	N	5,551.000
1534	B12h6	false	Sample4	Hs00194538_m1	UNKNOWN	FAM	NFQ-MGB	23.260	23.061	0.281	1.385	0.972	N	N	N	4,839.618
1535	B12h7	false	Sample4					Undetermined					N	N	N	
1536	B12h8	false	Sample4					Undetermined					N	N	N	
1537	C1a1	false	Sample5	Hs00559368_m1	UNKNOWN	FAM	NFQ-MGB	28.839	28.279	0.792	1.422	0.901	N	Y	N	4,830.765
1538	C1a2	false	Sample5	Hs02576168_g1	UNKNOWN	FAM	NFQ-MGB	29.508	28.725	1.107	1.476	0.949	N	Y	N	4,542.824
1539	C1a3	false	Sample5	Hs01059246_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	31.106		1.080	0.000	Y	N	Y	5,389.706
1540	C1a4	false	Sample5	Hs00199368_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	5,004.765
1541	C1a5	false	Sample5	Hs00187779_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	31.177		0.000	0.000	Y	N	Y	5,159.588
1542	C1a6	false	Sample5	Hs02383390_s1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,770.735
1543	C1a7	false	Sample5	Hs00366258_m1	UNKNOWN	FAM	NFQ-MGB	29.126	29.038	0.125	1.603	0.940	N	N	N	5,546.324
1544	C1a8	false	Sample5	Hs00957901_g1	UNKNOWN	FAM	NFQ-MGB	25.726	26.015	0.409	1.613	0.927	N	N	N	5,348.941
1545	C1b1	false	Sample5	Hs00227775_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,554.000
1546	C1b2	false	Sample5	Hs00161820_m1	UNKNOWN	FAM	NFQ-MGB	29.380	29.617	0.334	1.446	0.914	N	N	N	4,677.882
1547	C1b3	false	Sample5	Hs01040204_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			1.242	0.000	N	N	Y	4,644.853
1548	C1b4	false	Sample5	Hs00901571_m1	UNKNOWN	FAM	NFQ-MGB	26.927	26.850	0.109	1.554	0.949	N	N	N	4,895.265
1549	C1b5	false	Sample5	Hs00988304_m1	UNKNOWN	FAM	NFQ-MGB	19.422	19.557	0.192	1.600	0.744	N	N	N	5,248.676
1550	C1b6	false	Sample5	Hs00240827_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined	25.787		1.556	0.000	N	N	Y	5,110.412
1551	C1b7	false	Sample5	Hs01587865_g1	UNKNOWN	FAM	NFQ-MGB	26.667	27.120	0.641	1.493	0.758	N	Y	N	5,041.471
1552	C1b8	false	Sample5	Hs00201836_m1	UNKNOWN	FAM	NFQ-MGB	25.193	25.234	0.058	1.574	0.903	N	N	N	5,140.235
1553	C1c1	false	Sample5	Hs00174944_m1	UNKNOWN	FAM	NFQ-MGB	28.127	27.925	0.286	1.484	0.825	N	N	N	4,794.824
1554	C1c2	false	Sample5	Hs00559542_m1	UNKNOWN	FAM	NFQ-MGB	24.575	24.653	0.110	1.438	0.866	N	N	N	4,596.206
1555	C1c3	false	Sample5	Hs00213002_m1	UNKNOWN	FAM	NFQ-MGB	30.981	30.981		1.452	0.742	N	N	N	4,787.382
1556	C1c4	false	Sample5	Hs00743423_s1	UNKNOWN	FAM	NFQ-MGB	24.834	24.396	0.620	1.653	0.804	N	Y	N	4,733.412
1557	C1c5	false	Sample5	Hs01056398_m1	UNKNOWN	FAM	NFQ-MGB	26.170	26.359	0.268	1.479	0.880	N	N	N	5,162.912
1558	C1c6	false	Sample5	Hs00430452_m1	UNKNOWN	FAM	NFQ-MGB	28.719	28.524	0.276	1.561	0.820	N	N	N	5,052.824
1559	C1c7	false	Sample5	Hs00705164_s1	UNKNOWN	FAM	NFQ-MGB	21.747	21.801	0.076	1.599	0.930	N	N	N	5,470.265
1560	C1c8	false	Sample5	Hs01120670_m1	UNKNOWN	FAM	NFQ-MGB	24.007	23.920	0.124	1.518	0.954	N	N	N	5,531.000
1561	C1d1	false	Sample5	Hs02330328_s1	UNKNOWN	FAM	NFQ-MGB	20.685	20.675	0.015	1.563	0.952	N	N	N	4,493.765
1562	C1d2	false	Sample5	Hs00261432_m1	UNKNOWN	FAM	NFQ-MGB	24.304	24.614	0.437	1.459	0.919	N	N	N	4,632.353
1563	C1d3	false	Sample5	Hs00275575_m1	UNKNOWN	FAM	NFQ-MGB	22.794	22.820	0.036	1.518	0.878	N	N	N	4,601.059
1564	C1d4	false	Sample5	Hs01560445_m1	UNKNOWN	FAM	NFQ-MGB	20.129	20.046	0.118	1.580	0.940	N	N	N	4,808.000
1565	C1d5	false	Sample5	Hs00356233_m1	UNKNOWN	FAM	NFQ-MGB	25.581	26.032	0.638	1.582	0.930	N	Y	N	5,085.941
1566	C1d6	false	Sample5	Hs01031951_m1	UNKNOWN	FAM	NFQ-MGB	21.782	21.739	0.061	1.538	0.946	N	N	N	4,876.147
1567	C1d7	false	Sample5	Hs00275889_m1	UNKNOWN	FAM	NFQ-MGB	24.825	25.018	0.273	1.591	0.942	N	N	N	5,131.912
1568	C1d8	false	Sample5	Hs01014809_g1	UNKNOWN	FAM	NFQ-MGB	24.654	24.535	0.167	1.562	0.942	N	N	N	5,162.971
1569	C1e1	false	Sample5	Hs00165106_m1	UNKNOWN	FAM	NFQ-MGB	20.761	20.950	0.268	1.512	0.947	N	N	N	4,119.029
1570	C1e2	false	Sample5	Hs00169233_m1	UNKNOWN	FAM	NFQ-MGB	24.410	24.273	0.194	1.680	0.974	N	N	N	4,643.000
1571	C1e3	false	Sample5	Hs01020387_m1	UNKNOWN	FAM	NFQ-MGB	25.713	25.757	0.063	1.569	0.907	N	N	N	4,794.235
1572	C1e4	false	Sample5	Hs00608023_m1	UNKNOWN	FAM	NFQ-MGB	Undetermined			0.000	0.000	Y	N	Y	4,539.118
